OrderID,ProductCategory,ProductSubCategory,ProductName,State,OrderDate,Profit,Sales
86943,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Pennsylvania,12/1/2012,-285.09,1823.04
11683,Technology,Telephones and Communication,i1000,Pennsylvania,2/7/2013,335.079,1650.41
12480,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Pennsylvania,7/7/2010,-203.27,1483.76
13638,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Pennsylvania,9/30/2012,165.2,1337.67
5543,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Pennsylvania,9/24/2011,138.46,1266.37
86941,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Pennsylvania,9/3/2012,241.15,1098.45
5986,Furniture,Chairs & Chairmats,"Global Deluxe Stacking Chair, Gray",Pennsylvania,4/21/2013,64.81,1021.55
41760,Technology,Telephones and Communication,6160,Pennsylvania,1/27/2013,-446.1952,783.68
53476,Office Supplies,Paper,Xerox 1932,Pennsylvania,6/11/2010,150.72,722.1
56039,Office Supplies,Paper,Xerox 1977,Pennsylvania,11/25/2012,-33.15,531.28
22468,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,Pennsylvania,6/10/2011,41.5225,484.67
86943,Furniture,Office Furnishings,"Executive Impressions 14"" Contract Wall Clock",Pennsylvania,12/1/2012,307.2639,445.31
3460,Office Supplies,Storage & Organization,"Perma STOR-ALL? Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Pennsylvania,10/2/2012,-114.18,300.78
35712,Office Supplies,Paper,Xerox 1963,Pennsylvania,10/23/2013,-122.21,281
41760,Furniture,Office Furnishings,"Eldon? Expressions? Wood and Plastic Desk Accessories, Oak",Pennsylvania,1/27/2013,-213.088,269.95
22468,Furniture,Office Furnishings,Staples Plastic Wall Frames,Pennsylvania,6/10/2011,23.61,249.93
86941,Furniture,Office Furnishings,Eldon? 500 Class? Desk Accessories,Pennsylvania,9/3/2012,-28.81,248.6
55874,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Pennsylvania,2/16/2010,-111.72,228.3
55874,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Pennsylvania,2/16/2010,-60.145,208.83
5986,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Pennsylvania,4/21/2013,-148.77,205.24
86947,Office Supplies,Binders and Binder Accessories,Acco D-Ring Binder w/DublLock?,Pennsylvania,11/15/2013,139.7802,202.58
24806,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Pennsylvania,9/6/2011,-57.9945,201.65
19365,Office Supplies,Paper,Xerox 1992,Pennsylvania,1/16/2012,-69.376,200.64
49762,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Pennsylvania,6/15/2012,23.74,164.27
28321,Office Supplies,Labels,Avery 511,Pennsylvania,8/1/2011,24.71,161.61
53476,Office Supplies,Pens & Art Supplies,4009? Highlighters by Sanford,Pennsylvania,6/11/2010,19.42,140.78
53476,Office Supplies,Pens & Art Supplies,Newell 310,Pennsylvania,6/11/2010,3.13,129.72
55874,Office Supplies,Envelopes,Staples Standard Envelopes,Pennsylvania,2/16/2010,33.01,129.53
5543,Office Supplies,"Scissors, Rulers and Trimmers",*Staples* Letter Opener,Pennsylvania,9/24/2011,-115.38,122.14
5543,Office Supplies,Paper,"Speediset Carbonless Redi-Letter? 7"" x 8 1/2""",Pennsylvania,9/24/2011,11.06,120.87
32164,Office Supplies,Pens & Art Supplies,Newell 337,Pennsylvania,2/2/2011,-92.16,111.83
14755,Office Supplies,Pens & Art Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Pennsylvania,1/5/2011,11.828,111.48
57025,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D? Ring Binder, Heavy Gauge Vinyl",Pennsylvania,6/26/2013,2.2865,106.65
22468,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Pennsylvania,6/10/2011,13.31,100.61
48483,Office Supplies,Pens & Art Supplies,"Quartet Alpha? White Chalk, 12/Pack",Pennsylvania,12/10/2010,10.01,87.18
32164,Office Supplies,Paper,Xerox 1899,Pennsylvania,2/2/2011,-19.04,77.01
11651,Office Supplies,Pens & Art Supplies,Newell 329,Pennsylvania,2/22/2012,3.9,72.78
36482,Office Supplies,Paper,Xerox 193,Pennsylvania,7/5/2012,-7.4,71.59
18917,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Pennsylvania,5/3/2013,-8.3605,37.05
86943,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,Pennsylvania,12/1/2012,5.655,32.1
89332,Technology,Office Machines,Epson LQ-870 Dot Matrix Printer,Oregon,8/7/2013,8202.5682,11887.78
87907,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,Maine,6/1/2011,4898.3928,7099.12
87282,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Oregon,8/9/2013,3793.1853,5497.37
90367,Furniture,Office Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Maine,6/7/2013,571.4028,828.12
89330,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,Oregon,2/1/2013,-298.62,682.64
88650,Furniture,Tables,BPI Conference Tables,Maine,9/26/2011,-352.959035,381.72
89163,Technology,Telephones and Communication,8260,Maine,5/13/2013,-59.587,355.81
86176,Technology,Telephones and Communication,5180,Maine,7/26/2011,64.53,342.13
87284,Furniture,Tables,KI Conference Tables,Oregon,11/16/2013,85.45024,246.2
89330,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Oregon,2/1/2013,43.36,225.5
89329,Office Supplies,Paper,Xerox 188,Oregon,12/31/2011,60.045,138.05
87283,Office Supplies,Envelopes,Staples Standard Envelopes,Oregon,10/14/2013,8.82,27.83
90699,Office Supplies,Pens & Art Supplies,"Sanford Colorific Colored Pencils, 12/Box",Maine,9/23/2012,-1.62,22.7
88152,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Maine,11/4/2010,0.702,18.49
91281,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Maine,5/30/2011,-20.68,9.6
88487,Technology,Copiers and Fax,Canon Image Class D660 Copier,Indiana,12/23/2010,-367.165,11015.82
86763,Furniture,Tables,Global Adaptabilities? Conference Tables,Virginia,9/15/2013,-24.0695,4631.59
87917,Technology,Telephones and Communication,T65,Virginia,12/11/2010,40.284,3194.99
86758,Technology,Telephones and Communication,R280,Virginia,11/23/2011,651.558,2055.7
87613,Office Supplies,Storage & Organization,"Fellowes Strictly Business? Drawer File, Letter/Legal Size",Indiana,12/14/2011,-60.225,817.49
87929,Office Supplies,Storage & Organization,Decoflex Hanging Personal Folder File,Virginia,9/18/2013,55.038,371.57
89506,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Kentucky,3/21/2011,-144.522,319.54
89513,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Kentucky,11/20/2013,-137.62,302.71
87614,Furniture,Bookcases,Bush Mission Pointe Library,Indiana,2/13/2012,-382.38,302.01
88491,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Indiana,8/12/2011,104.784,270.91
87917,Furniture,Office Furnishings,Artistic Insta-Plaque,Virginia,12/11/2010,3.54,257.48
88500,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Indiana,8/20/2013,12.11944,198.59
89506,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Kentucky,3/21/2011,-134.708,177.39
89510,Office Supplies,"Scissors, Rulers and Trimmers","Acme? 8"" Straight Scissors",Kentucky,1/4/2012,-230.2454,168.06
88492,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Indiana,8/20/2011,-83.4392,112.28
87929,Office Supplies,Paper,Xerox 212,Virginia,9/18/2013,-17.444,102.11
86752,Office Supplies,Paper,"Black Print Carbonless Snap-Off? Rapid Letter, 8 1/2"" x 7""",Virginia,5/6/2010,-23.072,100.87
89509,Office Supplies,Appliances,Staples Surge Protector 6 outlet,Kentucky,10/5/2011,-22.61,55.61
89512,Office Supplies,Pens & Art Supplies,Fluorescent Highlighters by Dixon,Kentucky,3/30/2013,8.982,28.5
88499,Office Supplies,Appliances,Hoover? Commercial Lightweight Upright Vacuum,Indiana,4/14/2013,-141.76,15.61
91527,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Minnesota,11/19/2012,9195.975,13327.5
88859,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Michigan,12/25/2011,-880.2855,4290.91
87016,Technology,Telephones and Communication,5165,California,12/20/2010,2169.7464,3144.56
89930,Furniture,Tables,Hon Non-Folding Utility Tables,Michigan,9/6/2011,-265.122,2077.9
90449,Technology,Telephones and Communication,2160i,Minnesota,6/25/2010,1268.8065,1838.85
88859,Furniture,Office Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Michigan,12/25/2011,-724.415,1380.23
89930,Office Supplies,Envelopes,Ames Color-File? Green Diamond Border X-ray Mailers,Michigan,9/6/2011,862.4586,1249.94
91526,Technology,Telephones and Communication,CF 888,Minnesota,6/22/2012,-42.9528,838.18
91525,Office Supplies,"Scissors, Rulers and Trimmers",Acme? Box Cutter Scissors,Minnesota,11/1/2011,2.042,426.6
87018,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,California,6/26/2012,-169.064,410.35
89933,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Michigan,8/30/2013,47.54792,385.27
91528,Office Supplies,"Scissors, Rulers and Trimmers","Acme? 8"" Straight Scissors",Minnesota,12/3/2013,128.92672,325.97
89931,Technology,Telephones and Communication,Accessory13,Michigan,1/7/2012,146.14344,247.13
87220,Office Supplies,Envelopes,"Peel & Seel? Recycled Catalog Envelopes, Brown",Minnesota,12/2/2013,-4.30752,203.59
90449,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Minnesota,6/25/2010,-82.904,159.51
87015,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",California,9/15/2010,-127.052,103.61
89121,Office Supplies,Appliances,3M Office Air Cleaner,California,10/14/2012,-7.1712,77.74
87017,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,California,12/12/2011,-9.265,59.15
91524,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Minnesota,8/9/2011,-35.09662,36.74
89121,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,California,10/14/2012,-3.456,27.03
87019,Office Supplies,Envelopes,"Peel & Seel? Recycled Catalog Envelopes, Brown",California,9/5/2012,-12.99,13.16
16547,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis? Mid-Back Task Chairs with Adjustable Arms,California,2/18/2010,1240.25,10554.63
20036,Furniture,Bookcases,Bush Mission Pointe Library,California,12/5/2011,-533.44,8119.28
16289,Technology,Telephones and Communication,V2397,California,7/17/2011,2040.867,6755.63
8833,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,California,5/4/2013,-846.73,4340.67
31492,Office Supplies,Storage & Organization,Fellowes Stor/Drawer? Steel Plus? Storage Drawers,California,10/15/2011,-282.672,3830.88
20036,Technology,Telephones and Communication,T60,California,12/5/2011,307.251,3240.93
14855,Furniture,Tables,Bevis 36 x 72 Conference Tables,California,4/30/2011,-168.48,2557.51
20036,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",California,12/5/2011,-25.23,2222.71
40101,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,California,1/31/2010,13.508,2188.06
32710,Office Supplies,Storage & Organization,Eldon Simplefile? Box Office?,California,11/16/2010,-59.06,1834.61
43398,Furniture,Tables,Hon Non-Folding Utility Tables,California,4/24/2012,-193.97,1760.94
16547,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,California,2/18/2010,-533.232,1749.64
31492,Office Supplies,Storage & Organization,Acco Perma? 2700 Stacking Storage Drawers,California,10/15/2011,-25.32,1743.79
89862,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,California,4/25/2012,209.54,1391.41
89860,Technology,Telephones and Communication,T28 WORLD,California,10/14/2011,-273.64392,803.47
48032,Office Supplies,Storage & Organization,Eldon? Gobal File Keepers,California,8/26/2011,-104.43,740.3
8419,Office Supplies,Paper,Xerox 1936,California,9/29/2012,70.39,716.71
31492,Office Supplies,Appliances,Staples 6 Outlet Surge,California,10/15/2011,-14.7,581.5
18945,Technology,Computer Peripherals,Maxell DVD-RAM Discs,California,1/17/2013,67.416,576.59
89860,Technology,Computer Peripherals,Belkin ErgoBoard? Keyboard,California,10/14/2011,49.3396,570.13
48032,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,California,8/26/2011,-283.31,559.45
3524,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,California,5/2/2013,52.35,549.41
20036,Office Supplies,Appliances,Staples 6 Outlet Surge,California,12/5/2011,-31.55,534.45
16289,Furniture,Office Furnishings,Aluminum Document Frame,California,7/17/2011,96.95,507.36
54567,Furniture,Office Furnishings,Eldon? 200 Class? Desk Accessories,California,8/2/2010,-61.59,355.4
44002,Office Supplies,Paper,Xerox 1923,California,2/7/2010,-66.48,320.93
8419,Office Supplies,Paper,Xerox 214,California,9/29/2012,-86.62,298.84
16741,Office Supplies,Paper,Xerox 1982,California,9/30/2011,-42.38,289.61
44002,Office Supplies,Storage & Organization,Portfile? Personal File Boxes,California,2/7/2010,-52.33,261.85
14855,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,California,4/30/2011,-150.903,174.9
33605,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,California,4/3/2013,-218.5345,153.01
20007,Office Supplies,Pens & Art Supplies,Newell 323,California,8/5/2010,-46.25,148.36
89867,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,California,12/12/2013,-20.46576,134.11
89865,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",California,10/14/2013,-48.208,119.44
14855,Furniture,Office Furnishings,Eldon Pizzaz? Desk Accessories,California,4/30/2011,-150.53,103.8
89867,Office Supplies,Paper,"Array? Parchment Paper, Assorted Colors",California,12/12/2013,-55.91376,86.56
7751,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,California,12/23/2013,-768.14,9095.8
24294,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,California,8/2/2010,1951.3,8717.75
86601,Technology,Copiers and Fax,Canon Image Class D660 Copier,California,1/9/2011,5049.8892,7318.68
90777,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,California,10/16/2011,3189.1248,4621.92
86605,Furniture,Chairs & Chairmats,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,California,12/10/2012,2863.545,4291.43
15907,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",California,4/11/2012,950.68,4135.88
86606,Office Supplies,Binders and Binder Accessories,Fellowes PB300 Plastic Comb Binding Machine,California,2/26/2013,2844.7182,4122.78
90778,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,California,3/23/2013,2326.2453,3371.37
90778,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,California,3/23/2013,-7961.4309,3360.3
34246,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,California,10/7/2011,153.864,3356.48
23271,Technology,Office Machines,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",California,11/3/2011,-1748.3433,2383.74
15907,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,California,4/11/2012,-1414.41,2041.6
90780,Furniture,Bookcases,"Hon Metal Bookcases, Black",California,8/2/2013,162.50136,1858.23
90780,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",California,8/2/2013,-249.98192,1491.25
90778,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",California,3/23/2013,-427.99,1263.15
90779,Technology,Copiers and Fax,Canon Image Class D660 Copier,California,5/11/2013,-1352.68,1126.06
3585,Office Supplies,Paper,Riverleaf Stik-Withit? Designer Note Cubes?,California,11/22/2013,78.05,933.07
38087,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,California,2/21/2010,-76.89,901.81
90780,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",California,8/2/2013,-83.55344,888.48
86600,Technology,Telephones and Communication,CF 688,California,10/19/2010,-219.07908,675.83
34246,Office Supplies,Envelopes,"Peel & Seel? Recycled Catalog Envelopes, Brown",California,10/7/2011,1.528,585.62
90782,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece? Compact Power Control Center,California,12/17/2013,320.12032,522.56
90779,Technology,Telephones and Communication,Talkabout T8367,California,5/11/2013,156.114,444.08
34246,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire? Vibra Groomer I? Upright Vac,California,10/7/2011,-308.532,358.93
12643,Office Supplies,Paper,White GlueTop Scratch Pads,California,3/19/2011,143.23,345.69
3585,Office Supplies,Pens & Art Supplies,Newell 323,California,11/22/2010,-35.75,186.59
90776,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",California,9/26/2011,37.9,132.66
42213,Office Supplies,Labels,Avery 494,California,3/21/2012,35.92,125.43
90775,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",California,4/10/2011,64.7772,93.88
90778,Technology,Telephones and Communication,Accessory41,California,3/23/2013,-17.413,92
86607,Furniture,Office Furnishings,"Deflect-o SuperTray? Unbreakable Stackable Tray, Letter, Black",California,3/27/2013,61.0719,88.51
86608,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",California,4/4/2013,-69.84,74.96
25669,Office Supplies,Labels,Avery 487,California,1/16/2012,6.168,49.43
90781,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",California,10/23/2013,12.5,48.34
86602,Office Supplies,Paper,Xerox 1897,California,3/25/2011,-102.36,40.5
15907,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",California,4/11/2012,-5.41,28.05
90775,Office Supplies,Rubber Bands,Staples Bulldog Clip,California,4/10/2011,11.7438,17.02
48800,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Washington,10/22/2011,228.0904,50332.66
3008,Office Supplies,Envelopes,Multimedia Mailers,Washington,11/7/2012,3081.02,23161.2
33763,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Washington,9/23/2011,-234.79,19706
24356,Furniture,Chairs & Chairmats,Global Leather Executive Chair,Washington,5/11/2011,3325.03,18407.67
29958,Furniture,Chairs & Chairmats,Global Troy? Executive Leather Low-Back Tilter,Washington,1/6/2012,1363.316,16718.7
2209,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda? Round Back Stacking Chairs,Washington,7/9/2013,2245.24,13255.99
49990,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Washington,9/5/2013,501.51,10779.37
19556,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Washington,12/30/2011,-423.77,10671.2
40194,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Washington,10/6/2013,290.66,9464.39
88908,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Washington,12/20/2010,3042.18,8637.44
19332,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Washington,2/27/2013,-433.290143,8246.86
56452,Furniture,Tables,Chromcraft Rectangular Conference Tables,Washington,2/14/2010,1192.04,6686.34
19556,Technology,Telephones and Communication,282,Washington,12/30/2011,727.362,6013.69
37760,Technology,Telephones and Communication,Accessory34,Washington,8/14/2013,897.867,5546.06
32450,Furniture,Tables,KI Conference Tables,Washington,12/19/2012,54.23085,5277.58
32869,Technology,Telephones and Communication,2180,Washington,3/27/2010,930.987,5250.66
44295,Technology,Telephones and Communication,StarTAC 7797,Washington,1/23/2013,585.9468,5006.28
54753,Technology,Telephones and Communication,T39m,Washington,4/18/2013,1380.321,4711.24
11077,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Washington,3/20/2010,-229.68,4620.05
33505,Technology,Telephones and Communication,3395,Washington,9/25/2011,310.572,4504.21
1447,Technology,Telephones and Communication,SC-3160,Washington,10/14/2013,239.4,4485.54
45380,Technology,Telephones and Communication,KH 688,Washington,4/30/2010,1030.509,4170.87
40194,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Washington,10/6/2011,-17.29908,3825.05
8001,Office Supplies,Storage & Organization,Acco Perma? 3000 Stacking Storage Drawers,Washington,11/19/2011,112.22,3607.56
41539,Technology,Telephones and Communication,V 3600 Series,Washington,5/3/2012,398.223,3596.04
40672,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Washington,10/29/2013,-159.21,3438.06
46375,Technology,Telephones and Communication,232,Washington,8/26/2011,162.108,3085.78
18950,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Washington,2/27/2013,1101.9,3008.5
21249,Technology,Telephones and Communication,StarTAC 8000,Washington,9/19/2013,-522.995,2700.43
32869,Furniture,Office Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Washington,3/27/2010,25.04,2470.84
19556,Office Supplies,Paper,Xerox 1908,Washington,12/30/2011,469.69,2109.51
21249,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Washington,9/19/2011,299.35,1968.73
40194,Technology,Telephones and Communication,Accessory27,Washington,10/6/2011,-134.5476,1964.4
46402,Technology,Telephones and Communication,"Panasonic All Digital Answering System with Caller ID*, KX-TM150B",Washington,1/8/2012,66.546,1961.35
45380,Technology,Telephones and Communication,6120,Washington,4/30/2010,288.09,1912.98
52003,Furniture,Tables,Bush Advantage Collection? Round Conference Table,Washington,2/18/2013,-776.72,1884.21
2209,Technology,Telephones and Communication,270c,Washington,7/9/2013,-161.117,1752.23
46375,Office Supplies,Paper,Xerox 1932,Washington,8/26/2011,389.07,1622.03
10435,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Washington,8/10/2011,-14.31,1559.08
48515,Office Supplies,Paper,White GlueTop Scratch Pads,Washington,12/20/2012,327.45,1451.6
8994,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard,Washington,4/7/2010,-580.32,1423.35
19812,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Washington,4/2/2011,-163.2,1358.78
46402,Technology,Telephones and Communication,StarTAC 7797,Washington,1/8/2012,21.1716,1320.74
23172,Technology,Office Machines,Soundgear TeleForum DX Desktop Conference Phone,Washington,4/24/2013,147.6,1191.73
53410,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Washington,8/7/2010,-253.11,1154.12
10435,Office Supplies,Pens & Art Supplies,"Hunt BOSTON? Vista? Battery-Operated Pencil Sharpener, Black",Washington,8/10/2013,-162.24,1075.74
58788,Technology,Computer Peripherals,Belkin ErgoBoard? Keyboard,Washington,2/1/2011,43.72,983.78
46402,Furniture,Office Furnishings,"Deflect-o SuperTray? Unbreakable Stackable Tray, Letter, Black",Washington,1/8/2012,129.152,918.08
43526,Office Supplies,Envelopes,"Peel & Seel? Recycled Catalog Envelopes, Brown",Washington,5/26/2011,-2.23,812.96
22656,Technology,Computer Peripherals,Belkin ErgoBoard? Keyboard,Washington,12/22/2011,-77.89,587.67
88910,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Washington,7/27/2013,391.23,567
43526,Office Supplies,Storage & Organization,Eldon Jumbo ProFile? Portable File Boxes Graphite/Black,Washington,5/26/2011,-43.22,471.62
54369,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Washington,3/2/2010,82.31,421.08
15463,Office Supplies,Paper,Xerox 1920,Washington,7/24/2011,-193.48,354.4
29958,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Washington,1/6/2012,-115.6808,346.83
19042,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Washington,3/1/2010,54.9015,327.61
32869,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Washington,3/27/2010,-82.83,322.03
33540,Office Supplies,Pens & Art Supplies,Lumber Crayons,Washington,6/6/2012,-27.15,318.32
37895,Office Supplies,Paper,Standard Line? ¡°While You Were Out¡± Hardbound Telephone Message Book,Washington,3/30/2013,24.2,304.65
37760,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Washington,8/14/2010,10.74,280.62
49927,Furniture,Office Furnishings,"Master Giant Foot? Doorstop, Safety Yellow",Washington,7/20/2013,13.44,277.9
2209,Office Supplies,Pens & Art Supplies,Newell 336,Washington,7/9/2013,25.88,245.26
29764,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Washington,7/22/2013,-8.5905,231.13
13959,Office Supplies,Labels,Avery 493,Washington,4/4/2010,112.06,228.46
33505,Office Supplies,Paper,EcoTones? Memo Sheets,Washington,9/25/2011,20.82,213.48
45671,Furniture,Office Furnishings,DAX Solid Wood Frames,Washington,6/12/2012,7,204.64
49927,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Washington,7/20/2013,-54.0845,193.21
17542,Office Supplies,Labels,Avery 49,Washington,8/31/2011,43.37,191.93
16772,Office Supplies,Labels,Avery 479,Washington,12/26/2013,32.81,191.42
36038,Office Supplies,Pens & Art Supplies,Newell 35,Washington,8/16/2013,-89.06,190.52
13444,Office Supplies,Paper,Wirebound Voice Message Log Book,Washington,1/5/2013,21.848,168.48
31171,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Washington,4/8/2013,32.1895,161.02
8001,Office Supplies,Paper,"Ampad? Evidence? Wirebond Steno Books, 6"" x 9""",Washington,11/19/2011,-81.08,128.18
11968,Office Supplies,Pens & Art Supplies,Avery Hi-Liter? Fluorescent Desk Style Markers,Washington,3/16/2012,26.09,123.62
7909,Office Supplies,Pens & Art Supplies,"Dixon Prang? Watercolor Pencils, 10-Color Set with Brush",Washington,1/3/2010,9.82,122.23
49927,Office Supplies,Rubber Bands,Stockwell Push Pins,Washington,7/20/2013,6.67,120.8
88905,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Washington,5/15/2010,-36.63,101.26
58914,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Washington,4/9/2010,-55.84,99.94
52003,Technology,Telephones and Communication,Accessory36,Washington,2/18/2013,-300.388,93.34
32454,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Washington,3/31/2012,-29.5895,90.88
